,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,nursery,internet,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,higher_x,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y
537,MS,F,17,U,GT3,T,2,2,other,at_home,home,yes,no,mother,1,3,0,no,no,no,yes,yes,yes,3,4,3,1,1,3,8,13,11,11,mother,1,3,0,no,no,no,yes,yes,yes,3,4,3,1,1,3,8,10,11,12
538,MS,F,17,U,GT3,T,3,2,at_home,other,home,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,no,no,no,yes,yes,4,3,3,2,2,1,5,9,11,11
539,MS,F,17,U,GT3,T,3,3,services,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,yes,no,no,yes,no,4,4,3,1,1,4,0,11,12,13
540,MS,F,17,U,GT3,T,4,1,health,at_home,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,1,0,no,yes,no,no,yes,yes,3,2,2,1,1,5,0,8,10,9
541,MS,F,17,U,GT3,T,4,2,other,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,yes,no,no,yes,no,4,3,3,1,2,4,0,17,18,18
542,MS,F,17,U,GT3,T,4,2,teacher,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,4,0,no,no,no,no,yes,yes,4,2,3,3,1,5,0,18,18,18
543,MS,F,17,U,GT3,T,4,2,teacher,services,home,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,2,0,yes,yes,no,yes,yes,no,5,5,5,1,3,5,0,8,8,0
544,MS,F,17,U,GT3,T,4,3,teacher,other,other,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,no,no,no,yes,no,5,5,4,1,1,1,0,6,9,11
545,MS,F,17,U,GT3,T,4,4,health,health,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,2,0,no,yes,no,no,yes,no,5,2,5,1,1,5,0,13,15,16
546,MS,F,17,U,LE3,A,3,2,services,other,reputation,yes,no,mother,2,2,0,no,no,no,no,yes,yes,1,2,3,1,2,5,2,12,12,11,mother,2,2,0,no,no,no,no,yes,yes,1,2,3,1,2,5,0,15,14,15
547,MS,F,17,U,LE3,T,1,1,other,services,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,3,0,no,yes,no,no,yes,yes,4,3,3,1,1,3,0,11,11,10
548,MS,F,17,U,LE3,T,1,2,at_home,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,1,0,no,no,no,no,yes,no,5,5,1,1,1,3,0,7,10,10
549,MS,F,17,U,LE3,T,4,4,at_home,at_home,course,yes,yes,mother,1,2,0,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,0,16,15,15,mother,1,2,0,no,yes,no,yes,yes,yes,2,3,4,1,1,1,4,15,14,15
550,MS,F,18,R,GT3,A,4,3,services,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,1,0,no,yes,no,no,yes,no,5,4,4,3,4,2,8,10,11,10
551,MS,F,18,R,GT3,T,1,1,at_home,at_home,course,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,1,no,no,no,no,no,yes,3,2,3,1,1,2,4,9,11,10
552,MS,F,18,R,GT3,T,1,1,at_home,other,other,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,2,1,no,yes,no,no,yes,yes,4,3,2,1,1,5,9,7,7,7
553,MS,F,18,R,GT3,T,1,1,other,other,home,yes,yes,mother,4,3,0,no,no,no,no,yes,no,4,3,2,1,2,4,2,8,8,10,mother,4,3,0,no,no,no,no,yes,no,4,3,2,1,2,4,4,10,11,12
554,MS,F,18,R,GT3,T,2,2,at_home,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,2,1,no,no,no,yes,yes,yes,4,3,3,1,1,4,0,9,0,0
555,MS,F,18,R,GT3,T,2,2,at_home,other,other,yes,no,mother,2,3,0,no,no,yes,no,yes,no,5,3,3,1,3,4,2,10,9,10,mother,2,3,0,no,no,no,no,yes,no,5,3,3,1,3,4,0,14,17,15
556,MS,F,18,R,GT3,T,2,2,other,other,other,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,1,no,no,no,no,no,yes,5,5,5,1,1,3,0,8,6,0
557,MS,F,18,R,GT3,T,2,2,services,other,home,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,3,0,no,no,no,no,yes,yes,4,2,1,1,1,4,5,14,14,15
558,MS,F,18,R,GT3,T,4,4,other,teacher,other,no,yes,father,3,2,0,no,yes,yes,no,yes,yes,3,2,2,4,2,5,10,14,12,11,father,3,2,0,no,yes,no,no,yes,yes,3,2,2,4,2,5,0,7,5,0
559,MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,yes,yes,mother,3,1,0,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,7,6,5,6,mother,3,1,0,no,yes,no,yes,yes,yes,4,4,3,2,2,5,4,7,9,10
560,MS,F,18,R,LE3,A,1,2,at_home,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,2,0,no,no,no,no,yes,yes,4,3,4,1,4,5,0,16,15,15
561,MS,F,18,R,LE3,A,1,4,at_home,other,course,yes,no,mother,3,2,0,no,no,no,no,yes,yes,4,3,4,1,4,5,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,MS,F,18,R,LE3,A,3,2,other,other,course,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2,3,2,no,yes,no,no,no,yes,3,3,2,1,1,2,6,7,9,10
563,MS,F,18,R,LE3,A,4,2,teacher,other,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,2,0,no,no,no,yes,yes,yes,5,3,1,1,1,5,0,5,0,0
564,MS,F,18,R,LE3,T,2,2,services,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,2,1,no,yes,no,yes,yes,no,2,3,3,1,2,4,3,7,6,8
565,MS,F,18,R,LE3,T,4,4,other,other,reputation,yes,yes,mother,2,3,0,no,no,no,no,yes,no,5,4,4,1,1,1,0,19,18,19,mother,2,3,0,no,no,no,no,yes,no,5,4,4,1,1,1,0,15,17,17
566,MS,F,18,R,LE3,T,4,4,teacher,services,course,yes,yes,mother,1,2,0,no,no,yes,yes,yes,no,5,4,3,3,4,2,4,8,9,10,mother,1,2,0,no,no,no,yes,yes,no,5,4,3,3,4,2,1,13,14,14
567,MS,F,18,U,GT3,A,1,2,at_home,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,2,no,yes,no,no,yes,no,4,3,3,1,1,5,2,6,8,8
568,MS,F,18,U,GT3,A,2,4,other,services,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,2,1,no,yes,no,no,yes,no,2,3,2,1,3,1,8,8,5,8
569,MS,F,18,U,GT3,T,1,1,at_home,services,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,2,1,no,no,no,no,no,no,4,4,2,1,2,2,2,9,10,10
570,MS,F,18,U,GT3,T,1,1,other,other,course,yes,no,mother,2,2,1,no,no,no,yes,yes,no,1,1,1,1,1,5,0,6,5,0,mother,3,2,2,no,no,no,yes,yes,yes,3,4,4,2,2,5,3,7,8,7
571,MS,F,18,U,GT3,T,1,1,other,other,course,yes,no,mother,2,2,1,no,no,no,yes,yes,no,1,1,1,1,1,5,0,6,5,0,mother,2,2,0,no,no,no,yes,yes,no,1,1,1,1,1,5,6,11,12,9
572,MS,F,18,U,GT3,T,1,2,at_home,at_home,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,2,0,no,yes,no,no,no,no,4,1,1,1,1,4,0,11,11,12
573,MS,F,18,U,GT3,T,1,2,other,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,2,1,no,yes,no,yes,yes,yes,3,4,4,2,3,5,9,9,8,8
574,MS,F,18,U,GT3,T,2,2,other,other,course,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,yes,no,no,yes,yes,1,3,1,1,1,2,4,8,8,10
575,MS,F,18,U,GT3,T,2,2,services,at_home,reputation,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,2,0,no,no,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14
576,MS,F,18,U,GT3,T,2,3,at_home,services,course,yes,yes,father,2,1,0,no,yes,yes,no,yes,yes,5,2,3,1,2,4,0,11,10,10,father,2,1,0,no,yes,no,no,yes,yes,5,2,3,1,2,4,0,10,10,10
577,MS,F,18,U,GT3,T,3,3,other,other,home,yes,yes,mother,1,2,0,no,no,yes,no,yes,yes,4,1,3,1,2,1,0,15,15,15,mother,1,2,0,no,no,no,no,yes,yes,4,1,3,1,2,1,1,16,16,16
578,MS,F,18,U,GT3,T,3,3,services,services,course,yes,no,father,1,2,0,no,yes,no,no,yes,yes,5,3,4,1,1,5,0,10,9,9,father,1,2,0,no,yes,no,no,yes,yes,5,3,4,1,1,5,0,10,10,10
579,MS,F,18,U,GT3,T,3,3,services,services,other,yes,yes,mother,2,2,0,no,yes,no,no,yes,yes,4,3,2,1,3,3,0,11,11,10,mother,2,2,0,no,yes,no,no,yes,yes,4,3,2,1,3,3,6,13,12,13
580,MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,no,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18
581,MS,F,18,U,LE3,A,1,1,at_home,services,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,2,0,no,no,no,no,yes,yes,5,2,3,1,2,3,2,8,10,11
582,MS,F,18,U,LE3,A,1,2,at_home,other,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,no,no,no,yes,no,4,4,3,1,2,4,0,12,13,14
583,MS,F,18,U,LE3,T,1,1,at_home,services,course,yes,yes,father,2,3,0,no,no,no,no,yes,no,5,3,2,1,1,4,0,18,16,16,father,2,3,0,no,no,no,no,yes,no,5,3,2,1,1,4,0,19,17,18
584,MS,F,18,U,LE3,T,1,1,other,at_home,reputation,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,yes,no,no,no,yes,no,2,3,5,1,4,3,8,9,8,10
585,MS,F,18,U,LE3,T,2,2,services,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,3,0,no,no,no,no,yes,yes,5,4,5,1,4,3,0,11,12,13
586,MS,F,18,U,LE3,T,3,1,teacher,services,course,yes,yes,mother,1,2,0,no,yes,yes,no,yes,no,4,3,4,1,1,1,0,7,9,8,mother,1,2,0,no,yes,no,no,yes,no,4,3,4,1,1,1,4,15,15,16
587,MS,F,19,R,GT3,A,1,1,at_home,at_home,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2,2,3,no,yes,no,yes,no,yes,3,5,4,1,4,1,0,8,0,0
588,MS,F,19,R,GT3,T,1,1,at_home,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2,2,1,no,yes,no,no,yes,yes,4,3,3,1,1,3,4,7,8,9
589,MS,F,19,R,GT3,T,2,3,services,other,course,no,yes,mother,1,3,1,no,no,no,yes,yes,no,5,4,2,1,2,5,0,7,5,0,mother,1,3,1,no,no,no,yes,yes,no,5,4,2,1,2,5,4,10,11,10
590,MS,F,19,U,GT3,T,1,1,at_home,services,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,3,1,no,no,no,yes,no,yes,5,3,1,1,1,3,6,7,9,9
591,MS,F,19,U,GT3,T,1,1,at_home,services,other,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,1,1,no,no,no,no,no,no,5,5,5,2,3,2,0,5,0,0
592,MS,F,19,U,GT3,T,1,1,other,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,2,2,1,no,yes,no,no,yes,yes,1,1,4,4,1,1,12,7,8,9
593,MS,F,19,U,GT3,T,2,3,at_home,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1,1,1,no,no,no,no,no,yes,4,4,4,1,1,2,0,9,9,10
594,MS,F,19,U,LE3,A,1,1,at_home,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,1,0,no,yes,no,no,no,no,1,4,4,1,1,5,0,6,8,7
595,MS,F,19,U,LE3,T,2,2,other,other,home,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,3,0,no,no,no,no,yes,yes,5,4,5,1,1,1,0,12,13,13
596,MS,F,19,U,LE3,T,3,2,services,services,home,yes,no,other,2,2,2,no,no,no,yes,yes,yes,3,2,2,1,1,3,4,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,MS,F,20,U,GT3,T,3,3,at_home,services,other,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,1,no,no,no,yes,yes,yes,3,3,4,2,4,3,8,11,9,10
598,MS,F,20,U,GT3,T,4,2,health,other,course,no,yes,other,2,3,2,no,yes,yes,no,yes,yes,5,4,3,1,1,3,4,15,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,MS,M,15,R,GT3,T,1,1,other,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,4,2,0,no,yes,no,yes,yes,yes,5,4,5,2,4,4,8,7,9,9
600,MS,M,15,R,GT3,T,1,2,other,services,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,2,0,no,yes,no,yes,yes,no,5,5,5,1,3,5,11,9,11,10
601,MS,M,15,R,LE3,T,1,3,at_home,other,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,3,1,0,no,yes,no,yes,yes,no,4,2,4,3,5,3,2,10,11,11
602,MS,M,15,R,LE3,T,4,1,health,services,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,2,0,no,yes,no,yes,yes,no,5,3,4,1,2,2,0,12,13,14
603,MS,M,15,R,LE3,T,4,1,health,services,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,2,0,no,yes,no,yes,yes,no,5,3,4,1,2,2,7,7,9,8
604,MS,M,15,U,GT3,T,2,2,health,other,reputation,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,1,0,no,no,no,no,yes,no,4,3,3,1,2,4,1,13,12,13
605,MS,M,15,U,GT3,T,3,1,other,services,home,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,yes,no,no,yes,no,3,2,3,1,3,4,0,10,9,11
606,MS,M,15,U,GT3,T,3,3,services,services,course,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,1,0,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,12,10,11
607,MS,M,15,U,LE3,A,2,1,services,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,1,0,no,no,no,yes,yes,no,4,3,3,1,2,5,11,12,13,12
608,MS,M,15,U,LE3,A,2,2,other,other,reputation,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,4,0,no,yes,no,yes,yes,no,5,4,5,2,3,5,8,13,14,14
609,MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,2,0,no,yes,no,yes,yes,no,5,3,3,1,1,5,0,11,11,11
610,MS,M,16,R,GT3,T,1,1,at_home,other,other,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,1,0,no,no,no,yes,yes,no,3,4,4,3,4,5,6,11,11,11
611,MS,M,16,R,GT3,T,1,2,other,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,2,0,no,no,no,no,yes,no,4,3,3,1,1,5,0,10,11,11
612,MS,M,16,R,GT3,T,2,1,other,services,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,no,no,yes,yes,no,5,2,1,1,1,2,0,8,7,0
613,MS,M,16,R,GT3,T,2,2,services,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,yes,no,yes,yes,yes,5,4,3,2,4,4,6,7,8,8
614,MS,M,16,R,GT3,T,3,2,services,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,1,0,no,no,no,no,yes,no,4,5,5,2,3,5,2,11,9,10
615,MS,M,16,R,GT3,T,3,4,other,health,other,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,2,0,no,no,no,no,yes,no,3,4,5,1,2,5,4,9,10,11
616,MS,M,16,R,LE3,A,4,4,at_home,other,home,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,2,0,no,yes,no,no,yes,no,5,3,2,1,3,2,5,10,11,11
617,MS,M,16,R,LE3,T,1,1,at_home,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,no,no,yes,yes,no,4,5,5,2,4,5,0,10,10,9
618,MS,M,16,R,LE3,T,1,2,other,at_home,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,1,0,no,no,no,no,yes,no,4,4,4,2,4,5,4,9,10,11
619,MS,M,16,R,LE3,T,4,1,other,at_home,other,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,1,0,no,no,no,no,yes,no,4,1,2,2,1,2,0,10,11,11
620,MS,M,16,U,GT3,A,1,2,other,other,other,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,3,0,yes,no,no,no,yes,no,4,4,3,1,1,5,0,10,11,11
621,MS,M,16,U,GT3,T,1,1,at_home,services,home,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,yes,no,yes,yes,yes,5,4,5,4,5,3,0,7,0,0
622,MS,M,16,U,GT3,T,2,1,health,services,other,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,2,0,no,no,no,no,yes,yes,4,2,2,1,4,5,2,9,7,8
623,MS,M,16,U,GT3,T,4,4,other,teacher,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,2,0,no,yes,no,yes,yes,yes,4,3,1,1,1,3,0,13,12,13
624,MS,M,16,U,LE3,A,2,2,other,services,course,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,2,0,no,yes,no,no,yes,yes,4,1,2,2,2,5,0,12,13,13
625,MS,M,16,U,LE3,T,2,1,at_home,services,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,yes,no,yes,yes,no,2,4,3,2,3,4,4,10,8,10
626,MS,M,16,U,LE3,T,2,2,services,services,other,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,4,3,0,no,no,no,no,yes,no,5,1,3,2,2,3,0,10,9,10
627,MS,M,16,U,LE3,T,4,3,other,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,1,0,no,no,no,yes,yes,no,4,2,5,1,5,5,8,14,12,13
628,MS,M,16,U,LE3,T,4,4,teacher,health,other,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,1,1,0,no,yes,no,no,yes,no,4,1,2,2,5,5,0,11,12,12
629,MS,M,17,R,GT3,T,1,1,other,services,course,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10
630,MS,M,17,R,GT3,T,1,1,other,services,other,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,3,1,0,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14
631,MS,M,17,R,GT3,T,2,1,other,other,other,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,1,0,no,no,no,yes,no,yes,5,5,5,5,5,3,8,8,10,9
632,MS,M,17,R,GT3,T,2,2,other,other,course,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,1,1,no,yes,no,no,yes,no,4,4,5,1,2,5,0,10,9,9
633,MS,M,17,R,GT3,T,2,2,other,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,2,1,0,no,no,no,yes,no,yes,5,5,5,3,5,5,0,8,13,10
634,MS,M,17,R,GT3,T,4,3,services,other,home,no,yes,mother,2,2,0,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,4,13,11,11,mother,2,2,1,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,4,10,11,11
635,MS,M,17,R,GT3,T,4,4,health,other,course,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,3,1,3,no,no,no,yes,yes,yes,3,3,3,1,3,5,2,9,9,8
636,MS,M,17,R,LE3,T,1,2,at_home,services,reputation,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,1,1,0,no,yes,no,yes,yes,no,5,5,5,5,5,3,4,10,11,11
637,MS,M,17,R,LE3,T,1,3,other,other,course,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,father,2,1,0,no,no,no,yes,yes,yes,5,1,2,3,3,5,2,12,11,12
638,MS,M,17,R,LE3,T,2,2,services,services,other,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mother,3,4,1,no,yes,no,no,yes,no,1,3,5,3,5,3,2,10,8,9
